osmid,x,y,total_CYD,geometry
98243803,-81.9004532,26.4152372,14.90597174628392,POINT (-81.9004532 26.4152372)
98248812,-81.8841963,26.4047774,0.0,POINT (-81.8841963 26.4047774)
98272065,-81.9247624,26.4390708,939.4809070316231,POINT (-81.9247624 26.4390708)
98272072,-81.924111,26.438678,326.24518251934535,POINT (-81.924111 26.438678)
98272073,-81.922039,26.437222,0.0,POINT (-81.922039 26.437222)
98272079,-81.9205098,26.4361169,72.30408014487041,POINT (-81.9205098 26.4361169)
98272090,-81.919555,26.435414,0.06744783595603583,POINT (-81.919555 26.435414)
98272096,-81.918787,26.434844,1.146613211252609,POINT (-81.918787 26.434844)
98272103,-81.916437,26.433102,1.146613211252609,POINT (-81.916437 26.433102)
98272109,-81.914518,26.431482,921.0001999796693,POINT (-81.914518 26.431482)
98272120,-81.9125578,26.429782,18.817946231734,POINT (-81.9125578 26.429782)
98272125,-81.91208,26.429181,4.451557173098365,POINT (-81.91208 26.429181)
98272136,-81.909408,26.426618,563.9313564284156,POINT (-81.909408 26.426618)
98272162,-81.907901,26.425489,56.92597354689425,POINT (-81.907901 26.425489)
98272180,-81.906821,26.425303,0.7419261955163942,POINT (-81.906821 26.425303)
98272207,-81.90539,26.423895,86.26578218776983,POINT (-81.90539 26.423895)
98272215,-81.9052523,26.4237198,98.33894482390025,POINT (-81.9052523 26.4237198)
98272222,-81.905143,26.423571,30.351526180216126,POINT (-81.905143 26.423571)
98272226,-81.904361,26.422395,19.89711160703057,POINT (-81.904361 26.422395)
98272231,-81.903802,26.421548,1.7536437348569316,POINT (-81.903802 26.421548)
98272235,-81.902649,26.4198,0.0,POINT (-81.902649 26.4198)
98272236,-81.902606,26.419723,0.0,POINT (-81.902606 26.419723)
98272245,-81.901581,26.417219,3.170048289933684,POINT (-81.901581 26.417219)
98272259,-81.899579,26.411833,5.126035532658723,POINT (-81.899579 26.411833)
98272261,-81.899549,26.411751,0.0,POINT (-81.899549 26.411751)
98272281,-81.896228,26.407141,17.536437348569315,POINT (-81.896228 26.407141)
98272282,-81.896134,26.40704,15.175763090108063,POINT (-81.896134 26.40704)
98272296,-81.894552,26.405797,21.920546685711646,POINT (-81.894552 26.405797)
98272308,-81.892473,26.40486,1.0791653752965733,POINT (-81.892473 26.40486)
98272332,-81.890671,26.404487,6.407544415823404,POINT (-81.890671 26.404487)
98272355,-81.889438,26.404434,4.721348516922508,POINT (-81.889438 26.404434)
98272390,-81.885915,26.40472,0.0,POINT (-81.885915 26.40472)
98274443,-81.891569,26.405518,856.317725297831,POINT (-81.891569 26.405518)
98274447,-81.891372,26.405947,2334.4370502743564,POINT (-81.891372 26.405947)
98275373,-81.9014988,26.4205854,0.404687015736215,POINT (-81.9014988 26.4205854)
98275382,-81.900562,26.421297,0.0,POINT (-81.900562 26.421297)
98275387,-81.899677,26.421937,0.0,POINT (-81.899677 26.421937)
98285619,-81.889452,26.405301,842.6258145987557,POINT (-81.889452 26.405301)
98285620,-81.889455,26.406152,1252.1690745238052,POINT (-81.889455 26.406152)
98286233,-81.912105,26.4316748,14.636180402459775,POINT (-81.912105 26.4316748)
98291437,-81.893067,26.406002,2564.5016187203946,POINT (-81.893067 26.406002)
98291458,-81.890333,26.40627,1970.5559752915428,POINT (-81.890333 26.40627)
98313024,-81.89514,26.419287,10.99399726083384,POINT (-81.89514 26.419287)
98315980,-81.895124,26.40765,46.066871957972474,POINT (-81.895124 26.40765)
98315994,-81.8944768,26.4080993,3660.1242659902405,POINT (-81.8944768 26.4080993)
98315998,-81.893942,26.406458,400.909936922677,POINT (-81.893942 26.406458)
98316007,-81.894066,26.406527,1446.1490507333644,POINT (-81.894066 26.406527)
98316112,-81.8987379,26.4200845,0.0,POINT (-81.8987379 26.4200845)
98317275,-81.90816,26.429341,32.24006558698513,POINT (-81.90816 26.429341)
98329901,-81.900298,26.424095,8.700770838328623,POINT (-81.900298 26.424095)
98379275,-81.912099,26.430994,2130.609690015216,POINT (-81.912099 26.430994)
98388518,-81.890568,26.405328,873.5169234666201,POINT (-81.890568 26.405328)
98397814,-81.914733,26.436666,0.0,POINT (-81.914733 26.436666)
98400774,-81.9121318,26.4328927,0.0,POINT (-81.9121318 26.4328927)
98400778,-81.912123,26.433071,65.28950520544268,POINT (-81.912123 26.433071)
98416001,-81.9060979,26.4233454,9.645040541713124,POINT (-81.9060979 26.4233454)
98420994,-81.905671,26.425485,165.11230242037573,POINT (-81.905671 26.425485)
98421825,-81.910223,26.430401,722.5012187610558,POINT (-81.910223 26.430401)
98421833,-81.908923,26.430985,0.0,POINT (-81.908923 26.430985)
98428988,-81.9051523,26.4240411,215.09114886379828,POINT (-81.9051523 26.4240411)
98428992,-81.902807,26.425754,37.838235971336104,POINT (-81.902807 26.425754)
98431359,-81.90914,26.430056,6.205200907955296,POINT (-81.90914 26.430056)
98440048,-81.908382,26.425036,220.14973656050097,POINT (-81.908382 26.425036)
98490148,-81.909094,26.43224,0.0,POINT (-81.909094 26.43224)
98490196,-81.908946,26.432149,0.0,POINT (-81.908946 26.432149)
98490217,-81.908011,26.432311,0.0,POINT (-81.908011 26.432311)
98504727,-81.9009614,26.4119186,0.13489567191207166,POINT (-81.9009614 26.4119186)
98504747,-81.9009407,26.411843,4.721348516922508,POINT (-81.9009407 26.411843)
98516965,-81.9126202,26.4328824,5.328379040526831,POINT (-81.9126202 26.4328824)
98538693,-81.8999483,26.4200814,0.0,POINT (-81.8999483 26.4200814)
98550561,-81.91865,26.434986,26.641895202634153,POINT (-81.91865 26.434986)
98558374,-81.915656,26.437147,0.0,POINT (-81.915656 26.437147)
98560201,-81.907998,26.429324,0.0,POINT (-81.907998 26.429324)
98565023,-81.905493,26.425469,34.668187681402415,POINT (-81.905493 26.425469)
98580739,-81.8963966,26.4202244,0.0,POINT (-81.8963966 26.4202244)
1335983161,-81.906199,26.422994,58.00513892219082,POINT (-81.906199 26.422994)
1335983164,-81.9052548,26.4231484,19.08773757555814,POINT (-81.9052548 26.4231484)
1335983167,-81.9059811,26.4228021,1.8885394067690033,POINT (-81.9059811 26.4228021)
1335983169,-81.905652,26.4228343,2.2257785865491826,POINT (-81.905652 26.4228343)
1335983175,-81.9048436,26.4231214,1.551300226988824,POINT (-81.9048436 26.4231214)
1335983177,-81.9053602,26.4232705,14.164045550767526,POINT (-81.9053602 26.4232705)
1335983179,-81.9057624,26.4229646,0.0,POINT (-81.9057624 26.4229646)
1387634859,-81.9023122,26.4159553,254.6830285699913,POINT (-81.9023122 26.4159553)
1387634866,-81.9015149,26.4162967,470.7184471371741,POINT (-81.9015149 26.4162967)
1387634867,-81.9012646,26.4163693,33.3192309622817,POINT (-81.9012646 26.4163693)
1387634872,-81.9017534,26.4170233,502.9585127241592,POINT (-81.9017534 26.4170233)
1387634873,-81.9025344,26.4170254,644.3291768880104,POINT (-81.9025344 26.4170254)
1387634874,-81.901522,26.4170568,131.79307145809403,POINT (-81.901522 26.4170568)
1387634887,-81.9057548,26.4225552,17.199198168789138,POINT (-81.9057548 26.4225552)
1387634893,-81.9057857,26.4227285,1.7536437348569316,POINT (-81.9057857 26.4227285)
1387634904,-81.9055801,26.4228912,6.340096579867368,POINT (-81.9055801 26.4228912)
1387637810,-81.904094,26.4219942,3.102600453977648,POINT (-81.904094 26.4219942)
1387637811,-81.9038304,26.4221175,0.0,POINT (-81.9038304 26.4221175)
1390578781,-81.904142,26.4225292,4.721348516922508,POINT (-81.904142 26.4225292)
1390578786,-81.9045054,26.4230508,1.8210915708129676,POINT (-81.9045054 26.4230508)
1390578792,-81.9043382,26.4232349,130.8488017547095,POINT (-81.9043382 26.4232349)
1390578798,-81.9045607,26.4234512,0.5395826876482867,POINT (-81.9045607 26.4234512)
1390589090,-81.9046956,26.4216814,7.958844642812228,POINT (-81.9046956 26.4216814)
1390589102,-81.9049483,26.4220778,13.894254206943382,POINT (-81.9049483 26.4220778)
1390589103,-81.9044404,26.4221855,2.4955699303733256,POINT (-81.9044404 26.4221855)
1390589104,-81.9042837,26.4222778,0.0,POINT (-81.9042837 26.4222778)
1412670487,-81.9126647,26.4317455,359.0922786299348,POINT (-81.9126647 26.4317455)
1620821904,-81.8769002,26.4050248,0.0,POINT (-81.8769002 26.4050248)
1621351072,-81.8753792,26.4037721,0.0,POINT (-81.8753792 26.4037721)
1623448481,-81.8715112,26.4023697,0.0,POINT (-81.8715112 26.4023697)
1623448491,-81.8704571,26.4013486,0.0,POINT (-81.8704571 26.4013486)
1623448499,-81.8719609,26.4019283,0.0,POINT (-81.8719609 26.4019283)
1769035619,-81.9059537,26.4245528,2.2257785865491826,POINT (-81.9059537 26.4245528)
1769035621,-81.9059228,26.424518,9.914831885537268,POINT (-81.9059228 26.424518)
1775637503,-81.8775861,26.4044233,0.0,POINT (-81.8775861 26.4044233)
1775637523,-81.8769069,26.4053612,0.0,POINT (-81.8769069 26.4053612)
1775637525,-81.8762313,26.4058121,0.0,POINT (-81.8762313 26.4058121)
1775637529,-81.8769378,26.4045478,0.0,POINT (-81.8769378 26.4045478)
1775637532,-81.8754457,26.4060161,0.0,POINT (-81.8754457 26.4060161)
1775637536,-81.8772536,26.404916,0.0,POINT (-81.8772536 26.404916)
1775637539,-81.8770491,26.4049792,0.0,POINT (-81.8770491 26.4049792)
1775637585,-81.8769731,26.4058445,0.0,POINT (-81.8769731 26.4058445)
1775637594,-81.8768768,26.4054304,0.0,POINT (-81.8768768 26.4054304)
1775637604,-81.8773474,26.4060713,0.0,POINT (-81.8773474 26.4060713)
1775637606,-81.8772876,26.4055816,0.0,POINT (-81.8772876 26.4055816)
1775637643,-81.8764461,26.4062251,0.0,POINT (-81.8764461 26.4062251)
1775637647,-81.8771382,26.4054462,0.0,POINT (-81.8771382 26.4054462)
1775637661,-81.8763925,26.4047429,0.0,POINT (-81.8763925 26.4047429)
1775637671,-81.8771057,26.4055201,0.0,POINT (-81.8771057 26.4055201)
1775637673,-81.8770684,26.4058079,0.0,POINT (-81.8770684 26.4058079)
1775637700,-81.8753733,26.4058695,0.0,POINT (-81.8753733 26.4058695)
1775637709,-81.876059,26.405792,0.0,POINT (-81.876059 26.405792)
1775637710,-81.8762664,26.4061602,0.0,POINT (-81.8762664 26.4061602)
1775637729,-81.8769273,26.4051684,0.0,POINT (-81.8769273 26.4051684)
1775637748,-81.8758307,26.4043155,0.0,POINT (-81.8758307 26.4043155)
1775637759,-81.87625,26.4060762,0.0,POINT (-81.87625 26.4060762)
1775637768,-81.8761959,26.4057813,0.0,POINT (-81.8761959 26.4057813)
1775637793,-81.8771247,26.4058719,0.0,POINT (-81.8771247 26.4058719)
1775637803,-81.8772163,26.404928,0.0,POINT (-81.8772163 26.404928)
1775637817,-81.8774572,26.4048642,0.0,POINT (-81.8774572 26.4048642)
1775763042,-81.8910915,26.4106046,0.0,POINT (-81.8910915 26.4106046)
1775763043,-81.8936589,26.4119013,0.0,POINT (-81.8936589 26.4119013)
1775763045,-81.8940607,26.4131101,0.0,POINT (-81.8940607 26.4131101)
1775763047,-81.8921032,26.4110555,23.94398176439272,POINT (-81.8921032 26.4110555)
1775763066,-81.8936911,26.4120526,12.14061047208645,POINT (-81.8936911 26.4120526)
1775763075,-81.8939051,26.4126945,0.0,POINT (-81.8939051 26.4126945)
1775763083,-81.8942851,26.4132065,0.0,POINT (-81.8942851 26.4132065)
1775763089,-81.893814,26.4116428,25.09059497564533,POINT (-81.893814 26.4116428)
1775763090,-81.895037,26.4140037,132.19775847383025,POINT (-81.895037 26.4140037)
1775763099,-81.8965968,26.4116037,35.67990522074295,POINT (-81.8965968 26.4116037)
1775763103,-81.8944076,26.4135685,0.0,POINT (-81.8944076 26.4135685)
1775763107,-81.894505,26.4136838,0.0,POINT (-81.894505 26.4136838)
1775763110,-81.8988779,26.4114718,1.8210915708129674,POINT (-81.8988779 26.4114718)
1775763115,-81.8948042,26.4117858,81.34209016297922,POINT (-81.8948042 26.4117858)
1775763126,-81.894131,26.4118749,33.25178312632566,POINT (-81.894131 26.4118749)
1775763132,-81.8979216,26.4102621,0.13489567191207166,POINT (-81.8979216 26.4102621)
1775763133,-81.8942624,26.4123096,0.8768218674284658,POINT (-81.8942624 26.4123096)
1775763146,-81.8963565,26.4116113,45.79708061414833,POINT (-81.8963565 26.4116113)
1775763153,-81.8943516,26.4129544,0.0,POINT (-81.8943516 26.4129544)
1775763154,-81.8944072,26.4140488,0.0,POINT (-81.8944072 26.4140488)
1775763158,-81.8938574,26.4125546,0.0,POINT (-81.8938574 26.4125546)
1775763159,-81.8939995,26.4119061,5.193483368614759,POINT (-81.8939995 26.4119061)
1775763160,-81.894021,26.412507,0.0,POINT (-81.894021 26.412507)
1775763180,-81.8978318,26.4100816,2.023435078681075,POINT (-81.8978318 26.4100816)
1775763185,-81.8977163,26.4102415,6.947127103471691,POINT (-81.8977163 26.4102415)
1775763188,-81.8938246,26.4118778,0.0,POINT (-81.8938246 26.4118778)
1775763193,-81.8942029,26.4129972,0.0,POINT (-81.8942029 26.4129972)
1775763199,-81.8941471,26.4123882,0.404687015736215,POINT (-81.8941471 26.4123882)
1775763200,-81.8978158,26.4103007,6.137753071999261,POINT (-81.8978158 26.4103007)
1775763205,-81.8942785,26.4123552,0.0,POINT (-81.8942785 26.4123552)
1775763206,-81.8941122,26.4132512,0.0,POINT (-81.8941122 26.4132512)
1775763207,-81.8902895,26.4103475,2.5630177663293616,POINT (-81.8902895 26.4103475)
1775763218,-81.8990769,26.4111518,0.2697913438241433,POINT (-81.8990769 26.4111518)
1775763228,-81.8909499,26.4107722,0.0,POINT (-81.8909499 26.4107722)
1775763250,-81.8972387,26.4095597,359.1597264658908,POINT (-81.8972387 26.4095597)
1775763261,-81.8942967,26.4124135,43.77364553546726,POINT (-81.8942967 26.4124135)
1775763267,-81.8956056,26.4116206,60.70305236043225,POINT (-81.8956056 26.4116206)
1775763274,-81.8979362,26.4101435,54.22806010865281,POINT (-81.8979362 26.4101435)
1775763290,-81.8914731,26.4106493,0.0,POINT (-81.8914731 26.4106493)
1775763296,-81.8912562,26.4105095,1348.0798972532882,POINT (-81.8912562 26.4105095)
1775763304,-81.8947473,26.4116306,61.512426391904675,POINT (-81.8947473 26.4116306)
1775763311,-81.8941739,26.4134266,0.0,POINT (-81.8941739 26.4134266)
1775763327,-81.8939957,26.4124263,0.47213485169225083,POINT (-81.8939957 26.4124263)
1775763328,-81.8936369,26.4117961,12.6127453237787,POINT (-81.8936369 26.4117961)
1775763337,-81.8971374,26.4113229,2.293226422505218,POINT (-81.8971374 26.4113229)
1775763345,-81.893844,26.4119414,9.038010018108801,POINT (-81.893844 26.4119414)
1775763352,-81.8947393,26.4133551,871.2236970441149,POINT (-81.8947393 26.4133551)
1775763360,-81.8944684,26.412817,170.17089011707841,POINT (-81.8944684 26.412817)
1775763364,-81.897187,26.4113664,0.404687015736215,POINT (-81.897187 26.4113664)
1775763367,-81.8938273,26.4124591,0.0,POINT (-81.8938273 26.4124591)
1775763368,-81.8977655,26.4100902,0.0,POINT (-81.8977655 26.4100902)
1775763372,-81.8945413,26.4136796,0.0,POINT (-81.8945413 26.4136796)
1925188171,-81.9210956,26.436543,529.3980644189253,POINT (-81.9210956 26.436543)
1925188198,-81.9210328,26.4364946,94.15717899462602,POINT (-81.9210328 26.4364946)
1925244888,-81.8849446,26.4051462,0.0,POINT (-81.8849446 26.4051462)
1925244896,-81.8840902,26.4055735,0.0,POINT (-81.8840902 26.4055735)
1925244902,-81.8841586,26.4054271,0.0,POINT (-81.8841586 26.4054271)
1926499502,-81.8716456,26.4024945,0.0,POINT (-81.8716456 26.4024945)
2019424575,-81.9227553,26.4377225,33.04943961845756,POINT (-81.9227553 26.4377225)
2019424577,-81.9148806,26.4311393,82.6235990461439,POINT (-81.9148806 26.4311393)
2213482532,-81.9097977,26.4262994,64.14289199419008,POINT (-81.9097977 26.4262994)
2213576180,-81.9124291,26.4289031,76.48584597414464,POINT (-81.9124291 26.4289031)
5094979733,-81.8854471,26.4096514,0.0,POINT (-81.8854471 26.4096514)
5094979738,-81.8858046,26.4088185,0.0,POINT (-81.8858046 26.4088185)
5094979739,-81.8857684,26.408724,0.0,POINT (-81.8857684 26.408724)
5094979740,-81.8851067,26.4096661,0.0,POINT (-81.8851067 26.4096661)
5094979746,-81.8850732,26.4089157,0.0,POINT (-81.8850732 26.4089157)
5094979808,-81.8863992,26.4086894,0.0,POINT (-81.8863992 26.4086894)
5094979809,-81.886384,26.4088515,0.0,POINT (-81.886384 26.4088515)
5094979813,-81.8869341,26.4088144,0.0,POINT (-81.8869341 26.4088144)
5094979814,-81.8869264,26.4086865,0.0,POINT (-81.8869264 26.4086865)
5094979958,-81.8862549,26.4083562,0.0,POINT (-81.8862549 26.4083562)
5094979961,-81.8863003,26.4079049,0.0,POINT (-81.8863003 26.4079049)
5095138163,-81.8841741,26.404944,0.0,POINT (-81.8841741 26.404944)
5095138164,-81.8838425,26.4050875,0.0,POINT (-81.8838425 26.4050875)
5095138173,-81.8832919,26.4049059,0.0,POINT (-81.8832919 26.4049059)
5095138217,-81.8858745,26.4045282,1.1466132112526093,POINT (-81.8858745 26.4045282)
5095138218,-81.8854759,26.4046113,0.0,POINT (-81.8854759 26.4046113)
5095138219,-81.885323,26.4042761,0.2023435078681075,POINT (-81.885323 26.4042761)
5095138421,-81.8850735,26.4041764,0.0,POINT (-81.8850735 26.4041764)
5095138425,-81.8850213,26.4042792,0.0,POINT (-81.8850213 26.4042792)
5095138426,-81.8851049,26.4044691,0.0,POINT (-81.8851049 26.4044691)
5095138429,-81.8842271,26.4046203,0.0,POINT (-81.8842271 26.4046203)
5095138432,-81.8844901,26.4042912,0.0,POINT (-81.8844901 26.4042912)
5095138433,-81.8846235,26.4042437,0.0,POINT (-81.8846235 26.4042437)
5095138434,-81.8843756,26.4043272,0.0,POINT (-81.8843756 26.4043272)
5095138435,-81.8842709,26.405387,0.0,POINT (-81.8842709 26.405387)
5095138445,-81.8846453,26.4054526,0.0,POINT (-81.8846453 26.4054526)
5095138446,-81.884264,26.4055623,0.0,POINT (-81.884264 26.4055623)
5095138449,-81.8850198,26.4057839,0.0,POINT (-81.8850198 26.4057839)
5095138450,-81.8852001,26.4057239,0.0,POINT (-81.8852001 26.4057239)
5095138452,-81.8838402,26.4061941,0.0,POINT (-81.8838402 26.4061941)
5594768019,-81.8927274,26.4117887,0.0,POINT (-81.8927274 26.4117887)
5594768020,-81.8925176,26.41187,0.0,POINT (-81.8925176 26.41187)
5750060796,-81.9215716,26.4369115,62.45669609528918,POINT (-81.9215716 26.4369115)
5750312026,-81.9205945,26.4361775,2.360674258461254,POINT (-81.9205945 26.4361775)
5750312039,-81.9194952,26.4353696,3.23749612588972,POINT (-81.9194952 26.4353696)
5750312041,-81.9193165,26.435237,1.2815088831646808,POINT (-81.9193165 26.435237)
5750312072,-81.9180505,26.4342965,0.0,POINT (-81.9180505 26.4342965)
5750312073,-81.9177088,26.4336869,619.9130602719254,POINT (-81.9177088 26.4336869)
5750312075,-81.9168998,26.4334496,0.0,POINT (-81.9168998 26.4334496)
5750312076,-81.9169828,26.4333619,3.911974485450078,POINT (-81.9169828 26.4333619)
5750312077,-81.9181193,26.4342172,8.633323002372586,POINT (-81.9181193 26.4342172)
5750312083,-81.9191594,26.4351204,0.0,POINT (-81.9191594 26.4351204)
5750312085,-81.919002,26.4350036,0.0,POINT (-81.919002 26.4350036)
5750312126,-81.9186549,26.4347458,12.815088831646808,POINT (-81.9186549 26.4347458)
5750312128,-81.9182506,26.4344452,4.923692024790616,POINT (-81.9182506 26.4344452)
5750312186,-81.9196492,26.4354833,0.2697913438241433,POINT (-81.9196492 26.4354833)
5751752807,-81.9222131,26.4373386,0.0,POINT (-81.9222131 26.4373386)
5751752810,-81.9223836,26.4374592,0.0,POINT (-81.9223836 26.4374592)
5754062419,-81.9149144,26.4313732,5.328379040526831,POINT (-81.9149144 26.4313732)
5754062420,-81.9146636,26.4316067,136.1097329592803,POINT (-81.9146636 26.4316067)
5754063115,-81.9143258,26.4306345,0.33723917978017914,POINT (-81.9143258 26.4306345)
5754063117,-81.9139977,26.4308754,70.2131972302333,POINT (-81.9139977 26.4308754)
5754063118,-81.9136227,26.4305502,35.342666040962776,POINT (-81.9136227 26.4305502)
5754063119,-81.913869,26.4303192,107.91653752965733,POINT (-81.913869 26.4303192)
5754063120,-81.9135286,26.4306385,272.4892572623848,POINT (-81.9135286 26.4306385)
5754063221,-81.9139082,26.4309621,295.96110417508527,POINT (-81.9139082 26.4309621)
5754569573,-81.9057817,26.4236674,62.45669609528918,POINT (-81.9057817 26.4236674)
5754569574,-81.9054187,26.4239285,1.61874806294486,POINT (-81.9054187 26.4239285)
5754569575,-81.9063105,26.4242915,48.62988972430184,POINT (-81.9063105 26.4242915)
5754569579,-81.9060951,26.4244492,47.95541136474148,POINT (-81.9060951 26.4244492)
5754578330,-81.9064485,26.4244878,77.3626678415731,POINT (-81.9064485 26.4244878)
5754578331,-81.9061137,26.4247328,1.61874806294486,POINT (-81.9061137 26.4247328)
5755082378,-81.9056712,26.4253641,40.940836425313755,POINT (-81.9056712 26.4253641)
5755082380,-81.9063765,26.4249975,289.35121625139374,POINT (-81.9063765 26.4249975)
5755082393,-81.9062108,26.4248415,35.275218205006745,POINT (-81.9062108 26.4248415)
5755082395,-81.9056168,26.4253685,0.2023435078681075,POINT (-81.9056168 26.4253685)
5755082407,-81.9056883,26.4246889,10.926549424877805,POINT (-81.9056883 26.4246889)
5755082408,-81.9054423,26.4248682,67.51528379199188,POINT (-81.9054423 26.4248682)
5755082409,-81.9061505,26.4247742,0.7419261955163942,POINT (-81.9061505 26.4247742)
5755082410,-81.9059302,26.4249331,2.023435078681075,POINT (-81.9059302 26.4249331)
5755082522,-81.9052265,26.4245946,355.3151998163968,POINT (-81.9052265 26.4245946)
5755082523,-81.9054576,26.424857,0.5395826876482867,POINT (-81.9054576 26.424857)
5755082524,-81.9053461,26.4247304,102.72305416104258,POINT (-81.9053461 26.4247304)
5755082527,-81.9057306,26.4242932,16.389824137316708,POINT (-81.9057306 26.4242932)
5755082543,-81.9051625,26.424124,127.00427510521548,POINT (-81.9051625 26.424124)
5755082546,-81.90565,26.424199,12.882536667602844,POINT (-81.90565 26.424199)
5755082593,-81.9039149,26.422243,2.9002569461095407,POINT (-81.9039149 26.422243)
5755082599,-81.9038605,26.4224755,74.12517171568338,POINT (-81.9038605 26.4224755)
