osmid,x,y,total_CYD
1826815572,-81.8920463,26.5290894,0.0
1826815598,-81.8970119,26.5225686,0.0
1826815603,-81.8914395,26.52901,312.0
1826815622,-81.9080864,26.5108287,0.0
1826815629,-81.9129861,26.5120316,0.0
1826815642,-81.8913712,26.5289652,115.0
1826815688,-81.9106482,26.5127555,0.0
1826815722,-81.9063541,26.5098338,0.0
1826815733,-81.9112336,26.5127453,86.0
1826983220,-81.8913452,26.4890421,0.0
1826983248,-81.8959103,26.4823813,0.0
1826983256,-81.8914534,26.4893856,445.0
1826983262,-81.8977225,26.5128999,0.0
1826983433,-81.896554,26.4809728,0.0
1826983470,-81.8983466,26.4883565,0.0
1826983630,-81.9007123,26.5079714,0.0
1826983687,-81.9000956,26.5081294,118.0
1826983735,-81.898753,26.4927669,611.0
1826983742,-81.9000281,26.5081702,106.0
1826983781,-81.9026634,26.5091608,384.0
1826983791,-81.8994864,26.4928436,0.0
1826983804,-81.8944598,26.4824075,0.0
1826983820,-81.9017198,26.509177,119.0
1826983846,-81.8986435,26.4883496,0.0
1826983856,-81.8984561,26.5118864,0.0
1826983885,-81.9024721,26.5069752,114.0
1826983929,-81.8994866,26.4928748,303.0
1826983944,-81.9001874,26.5084861,181.0
1826983956,-81.8979049,26.4882961,554.0
1826984019,-81.8990477,26.5076517,0.0
1826984020,-81.8982253,26.5076346,0.0
1826984068,-81.898813,26.5119929,0.0
1826984094,-81.8984747,26.4809736,1685.0
1826984098,-81.8973577,26.5021493,796.0
1826984139,-81.8959407,26.483256,0.0
1826984226,-81.8983386,26.4882249,0.0
1826984248,-81.8984515,26.5119738,0.0
1826984259,-81.8980168,26.5119408,0.0
1826984284,-81.8987538,26.4928677,210.0
1826984348,-81.9010296,26.507538,716.0
1826984350,-81.890225,26.4884664,0.0
1826984385,-81.8995966,26.5077763,0.0
1826984402,-81.8996124,26.5076668,35.0
1826984425,-81.894487,26.4832863,0.0
1826984457,-81.8972792,26.4832335,0.0
1826984552,-81.8945377,26.4884184,343.0
1826984572,-81.8909974,26.4879176,0.0
1826984604,-81.8989382,26.5018767,727.0
1826984663,-81.8986407,26.4882225,0.0
1826984669,-81.899047,26.5076205,0.0
1826984742,-81.8953483,26.5020569,1736.0
1826984816,-81.8973326,26.5009147,1028.0
1843518784,-81.9301154,26.4943562,0.0
1844685973,-81.8730247,26.5161713,0.0
1844685989,-81.8698402,26.5220412,0.0
1844685994,-81.8677245,26.5189344,0.0
1844686009,-81.8736362,26.5161689,0.0
1844686016,-81.8663674,26.5196442,0.0
1844686020,-81.8730367,26.5171265,1559.0
1844686029,-81.864061,26.5188623,0.0
1844686033,-81.8640633,26.5109961,0.0
1844686054,-81.8675504,26.519028,0.0
1844686056,-81.866379,26.517299,0.0
1844686074,-81.8640587,26.5108307,0.0
1844686076,-81.8724614,26.5161737,0.0
1844686081,-81.8640558,26.5105785,509.0
1844686087,-81.8690877,26.5204993,0.0
1844686099,-81.8688721,26.5206191,0.0
1844686107,-81.8702754,26.5220753,0.0
1844686111,-81.8689772,26.5203353,0.0
1844686119,-81.8640607,26.5109078,0.0
1844686133,-81.8654985,26.5181641,0.0
1844686143,-81.8701467,26.5218665,0.0
1870543239,-81.9076576,26.5162409,0.0
1870543245,-81.9075656,26.5164504,0.0
1870543267,-81.9075874,26.5164947,0.0
1870543281,-81.9078619,26.5178259,0.0
1870543286,-81.9083053,26.517904,0.0
1870543329,-81.9083198,26.5198233,0.0
1921020698,-81.9162817,26.4997079,151.0
1921020701,-81.9156661,26.4974432,483.0
1921020705,-81.9163658,26.4998659,0.0
1925188171,-81.9210956,26.436543,1129.0
1925188198,-81.9210328,26.4364946,3789.0
1925244888,-81.8849446,26.4051462,0.0
1925244896,-81.8840902,26.4055735,0.0
1925244902,-81.8841586,26.4054271,0.0
1926196238,-81.8763636,26.391963,0.0
1926196241,-81.8752157,26.3932247,0.0
1926196256,-81.8754487,26.3928788,0.0
1926196263,-81.8742353,26.3921026,0.0
1926196264,-81.8755598,26.3930493,0.0
1926196269,-81.8747164,26.3926918,0.0
1926196272,-81.8754193,26.3933937,0.0
1926196276,-81.8756845,26.3932704,0.0
1926196279,-81.8752294,26.3925592,0.0
1926196286,-81.8761032,26.3924339,0.0
1926196288,-81.8754861,26.3937263,0.0
1926196289,-81.8750572,26.3930724,0.0
1926196292,-81.8760767,26.3917351,0.0
1926196296,-81.8761456,26.3941962,0.0
1926196299,-81.8762775,26.3918308,0.0
1926196300,-81.8762015,26.3925967,0.0
1926196301,-81.8760943,26.3943252,0.0
1926196311,-81.8747624,26.3925376,0.0
1926196314,-81.875317,26.3926845,0.0
1926196316,-81.8671784,26.3930487,0.0
1926196320,-81.8749473,26.3928834,0.0
1926196321,-81.8760679,26.3938395,0.0
1926196333,-81.8757648,26.3933876,0.0
1926196334,-81.8755136,26.3918911,0.0
1926196340,-81.8765088,26.3943756,0.0
1926196349,-81.8755316,26.3939456,0.0
1926196361,-81.8748287,26.3927726,0.0
1926196367,-81.8765182,26.3942362,0.0
1926196374,-81.8745603,26.3924706,0.0
1926196376,-81.8758784,26.3935346,0.0
1926196381,-81.8754494,26.3935563,0.0
1926196387,-81.8689067,26.3924789,0.0
1926196398,-81.8761058,26.394191,0.0
1926196399,-81.8718552,26.3906443,0.0
1926196424,-81.8707984,26.3915285,0.0
1926242295,-81.8762699,26.3916357,0.0
1926242299,-81.8756539,26.3920081,0.0
1926242339,-81.8764972,26.3916245,0.0
1926242407,-81.8763961,26.3920187,0.0
1926242423,-81.8759888,26.3923062,0.0
1926242511,-81.8747019,26.3860106,0.0
1926242514,-81.8764623,26.3921759,0.0
1926242570,-81.8689686,26.3925874,0.0
1926242574,-81.868673,26.3945379,0.0
1926242585,-81.867817,26.3929735,0.0
1926242606,-81.8677609,26.3928649,0.0
1926242670,-81.8690406,26.3947057,847.0
1926242718,-81.8765173,26.3923163,0.0
1926242721,-81.8757826,26.3921212,0.0
1926242728,-81.8764543,26.3917426,0.0
1926242730,-81.8745488,26.3857862,0.0
1926242763,-81.8747184,26.385734,0.0
1926268881,-81.8712931,26.3912063,0.0
1926268983,-81.8711899,26.3910777,0.0
1926269057,-81.8709143,26.3914547,0.0
1926269178,-81.8708266,26.3913433,0.0
1926499502,-81.8716456,26.4024945,0.0
1926591264,-81.8675508,26.3930677,0.0
1926591301,-81.8674927,26.392937,0.0
1926611060,-81.8672081,26.394419,71902.0
1926611165,-81.8666875,26.3936916,99.0
1928188496,-81.8664734,26.3935164,0.0
1928244716,-81.8705518,26.3919226,0.0
1928244729,-81.8703486,26.3918322,0.0
1928648249,-81.913078,26.5046272,0.0
1928648414,-81.9129728,26.5047295,0.0
1928648427,-81.9129885,26.5045497,0.0
1928648438,-81.9128792,26.5046585,0.0
1930104789,-81.9118759,26.5100335,0.0
1930104817,-81.9126913,26.510411,0.0
1930104819,-81.9126222,26.5100006,0.0
1930104847,-81.9120529,26.5100347,0.0
1930104849,-81.9127425,26.5099265,0.0
1930104864,-81.9124157,26.5097198,0.0
1930104883,-81.9122487,26.5097204,0.0
1930104916,-81.9125391,26.5104134,0.0
1930104942,-81.912958,26.5104067,0.0
1930106727,-81.9135872,26.5107043,0.0
1930106736,-81.9131364,26.5100754,94.0
1930106752,-81.912962,26.5106732,0.0
1930113257,-81.915444,26.51096,0.0
1930113267,-81.9155453,26.5111643,0.0
1930113274,-81.9147995,26.5114046,0.0
1930113278,-81.9148067,26.5115684,0.0
1930113279,-81.9147749,26.5111512,0.0
1930113284,-81.9123184,26.5118244,0.0
1930113287,-81.9119619,26.5118305,0.0
1930113296,-81.9147487,26.5110255,0.0
1930113298,-81.9141713,26.5115731,0.0
1930113306,-81.9153795,26.5108401,0.0
1930113318,-81.9129822,26.5118131,0.0
1930113319,-81.9148369,26.5117129,0.0
1930113321,-81.9154117,26.5112197,0.0
1930113346,-81.9149605,26.5116668,0.0
1930127972,-81.9066358,26.5096097,0.0
1930128042,-81.9076683,26.510052,0.0
1930128124,-81.9076628,26.5097798,0.0
1930128156,-81.9064103,26.5098448,0.0
1930128158,-81.9068313,26.5090765,0.0
1930128172,-81.9074727,26.5097256,0.0
1930139036,-81.9111576,26.5093604,0.0
1930139039,-81.910235,26.5120359,0.0
1930139048,-81.910693,26.5092455,0.0
1930139051,-81.910146,26.5108972,0.0
1930139053,-81.9108895,26.5120311,76.0
1930139056,-81.9104524,26.504935,0.0
1930139066,-81.9102967,26.5095709,0.0
1930139075,-81.910514,26.508462,0.0
1930139082,-81.9107448,26.504705,0.0
1930139126,-81.9104167,26.5049627,0.0
1930139129,-81.9106963,26.5095685,0.0
1930139145,-81.9103102,26.5103844,0.0
1930139146,-81.9103605,26.5120325,0.0
1930139150,-81.911161,26.509414,0.0
1930139154,-81.9101464,26.5111482,0.0
1930139171,-81.9102846,26.5050481,0.0
1930139194,-81.9106948,26.5094172,0.0
1930139203,-81.9087377,26.5050405,0.0
1930139208,-81.9105113,26.5094317,0.0
1930139210,-81.9108626,26.5113902,0.0
1930139224,-81.9100505,26.5111777,241.0
1930139313,-81.910694,26.5093653,0.0
1930139315,-81.9103503,26.5115222,0.0
1930139322,-81.911199,26.5112381,26.0
1930139334,-81.9101502,26.5112076,0.0
1938153355,-81.8656702,26.4853143,414.0
1942379552,-81.9089798,26.5104841,63.0
1942379561,-81.9087445,26.510629,0.0
1942379573,-81.9100459,26.510899,0.0
1972365575,-81.8713895,26.5321886,0.0
1997091297,-81.8679843,26.5279032,0.0
1997091304,-81.8679829,26.5280809,0.0
1997091316,-81.8681251,26.528478,0.0
2003969981,-81.8754837,26.5245977,0.0
2003969994,-81.8753216,26.5256604,0.0
2003969998,-81.8753191,26.5258669,0.0
2003970003,-81.8757959,26.5260733,49.0
2003970010,-81.8759952,26.5261671,98.0
2019424575,-81.9227553,26.4377225,324.0
2019424577,-81.9148806,26.4311393,0.0
2071118308,-81.8657411,26.516386,0.0
2071118317,-81.8673265,26.5183553,0.0
2071118325,-81.8703137,26.5231667,0.0
2071118330,-81.8706365,26.5238366,0.0
2071118337,-81.8709979,26.5242822,0.0
2071118340,-81.8708966,26.5246581,0.0
2071118347,-81.8712267,26.525213,0.0
2071118350,-81.8712748,26.52553,0.0
2071118354,-81.8711318,26.5263464,0.0
2071118358,-81.8713477,26.5275365,0.0
2071118366,-81.871959,26.5278445,0.0
2079875361,-81.8735613,26.5332542,0.0
2079875370,-81.8713928,26.5325391,0.0
2079883705,-81.8711655,26.5299754,0.0
2079883707,-81.8711524,26.52877,0.0
2079883722,-81.8694144,26.5284372,0.0
2079883727,-81.8694571,26.5301319,0.0
2079883733,-81.8683523,26.5301369,0.0
2079883746,-81.8692626,26.5280704,0.0
2079883747,-81.8706858,26.5287732,0.0
2079883750,-81.8692691,26.5283723,0.0
2079883762,-81.8694681,26.5305202,0.0
2079883767,-81.8671805,26.5307735,0.0
2079883775,-81.8694531,26.5299882,0.0
2079883782,-81.8707407,26.5299898,0.0
2079883784,-81.8671881,26.5316483,0.0
2133256617,-81.8911597,26.5204703,0.0
2133256622,-81.8913681,26.5208581,0.0
2133256632,-81.890726,26.5206044,0.0
2133256636,-81.8917535,26.5203406,0.0
2133256655,-81.8918235,26.5202815,0.0
2133256661,-81.890273,26.5212638,70.0
2133256673,-81.891143,26.5206023,0.0
2133256678,-81.8920206,26.5205995,127.0
2133256695,-81.8909197,26.520678,0.0
2133256699,-81.8915184,26.5201659,0.0
2133256702,-81.8894479,26.5208714,0.0
2133326879,-81.8915615,26.5234673,1374.0
2133326880,-81.8891577,26.5240527,261.0
2133326882,-81.8891529,26.5235584,0.0
2133326883,-81.891387,26.5234669,304.0
2133330711,-81.8700612,26.5134276,0.0
2213482532,-81.9097977,26.4262994,7.0
2213576180,-81.9124291,26.4289031,0.0
2883622392,-81.8922196,26.5234669,85.0
2912378489,-81.8882836,26.5213803,0.0
2912378490,-81.8876956,26.5213853,0.0
2912378494,-81.887704,26.5215966,0.0
2912378495,-81.8877102,26.5217538,0.0
2912378853,-81.8968435,26.5206904,0.0
2912378854,-81.8969475,26.5210491,0.0
2912378856,-81.8977268,26.5216379,0.0
2912378858,-81.8965281,26.5216221,0.0
2912378859,-81.8969445,26.5216447,0.0
2912378860,-81.896741,26.5210491,0.0
2912378861,-81.8967381,26.5216472,0.0
2912378862,-81.8971447,26.5216423,0.0
2912378863,-81.8971477,26.5210491,0.0
2912378864,-81.8973449,26.5216399,0.0
2912378865,-81.897348,26.5210491,0.0
2912378866,-81.8975175,26.5210491,0.0
2912378867,-81.8975174,26.5216378,0.0
2918603688,-81.896414,26.516415,356.0
2918603692,-81.8982132,26.5165309,0.0
2918603693,-81.8982267,26.5163181,0.0
2918603694,-81.8977761,26.5158572,0.0
2918603695,-81.8981274,26.5155524,0.0
2918603698,-81.898511,26.5156556,16.0
2918603699,-81.8983505,26.5157795,0.0
2919871623,-81.8932334,26.5196697,0.0
2919871626,-81.8934298,26.5202219,0.0
2935181381,-81.9094082,26.5056922,0.0
2935181382,-81.9009585,26.5131868,0.0
3009960890,-81.8667208,26.3935475,0.0
3009960891,-81.8665426,26.3934504,0.0
3069755057,-81.8909978,26.5208651,0.0
3529525923,-81.9074908,26.5236435,0.0
3529525926,-81.9087184,26.5303248,0.0
3529525935,-81.9068416,26.523062,0.0
3529525947,-81.9119006,26.5161832,281.0
3529525953,-81.9069653,26.5239117,0.0
3529525955,-81.9045343,26.5172444,0.0
3529525956,-81.9101707,26.5307723,0.0
3529525970,-81.910278,26.5135488,0.0
3529525976,-81.9074041,26.5238117,0.0
3529525984,-81.908339,26.5273142,0.0
3529527393,-81.8908624,26.5299062,0.0
3529527402,-81.9042772,26.5174745,0.0
3529527410,-81.9101936,26.5305791,0.0
3529527414,-81.9104827,26.5286262,54.0
3529527419,-81.9087706,26.5300048,0.0
3529527423,-81.9107156,26.5186049,280.0
3529527446,-81.9067556,26.5232316,0.0
3529527472,-81.9098211,26.5254596,0.0
3529527496,-81.9068447,26.5237617,0.0
3529527520,-81.9089237,26.5300526,0.0
3703240451,-81.891822,26.5254539,224.0
3703240452,-81.8921463,26.5255408,0.0
3703240748,-81.8922781,26.5251402,0.0
4052222818,-81.8677122,26.5224099,0.0
4052222820,-81.8677078,26.5220667,0.0
4052222821,-81.8671681,26.5222579,0.0
4052222822,-81.8675644,26.5222603,0.0
4052222823,-81.8673712,26.5222592,0.0
4052222835,-81.868163,26.5233854,0.0
4052222839,-81.8671597,26.5233949,0.0
4052239585,-81.867977,26.5274158,0.0
4052239792,-81.8703481,26.5274661,0.0
4052239794,-81.8703527,26.5264086,0.0
4052239795,-81.8703509,26.5261286,0.0
4052239796,-81.8702254,26.5259089,0.0
4052239797,-81.8679595,26.5259119,0.0
4052239802,-81.8699943,26.5232799,0.0
4052239807,-81.8689464,26.5227932,0.0
4052239813,-81.870404,26.524234,0.0
4052239816,-81.8689288,26.5222631,0.0
4052239817,-81.8689865,26.5221761,0.0
4052239819,-81.8703139,26.5246735,0.0
4052239852,-81.870781,26.5263981,0.0
4052239864,-81.874253,26.5268651,0.0
4052239866,-81.8734048,26.5268418,0.0
4052239868,-81.8719194,26.5268541,0.0
4052239875,-81.8738853,26.5256609,0.0
4052239876,-81.8738613,26.524634,124.0
4100176787,-81.8912239,26.5208025,0.0
4216673490,-81.9143268,26.5134332,344.0
4216673500,-81.911789,26.513519,138.0
4216673514,-81.9121861,26.5137074,0.0
4216673519,-81.9114335,26.5139116,0.0
4216673520,-81.9112534,26.5139076,92.0
4216673539,-81.9118832,26.5152636,132.0
4216673540,-81.9143894,26.5153271,41.0
4216673543,-81.9143927,26.5155533,898.0
4218561990,-81.9139091,26.5233526,96.0
4218561995,-81.915001,26.5219727,0.0
4218562013,-81.9154117,26.5219673,0.0
4218562061,-81.915299,26.5221497,0.0
4231017465,-81.9075226,26.525435,0.0
4231017468,-81.9106878,26.5216718,45.0
4231017496,-81.9073234,26.525784,0.0
4231017502,-81.9109874,26.5223246,272.0
4231017503,-81.9082069,26.5212713,40.0
4231017510,-81.9090227,26.5255189,0.0
4231017524,-81.9080277,26.5211811,178.0
4231017535,-81.9073527,26.5257311,0.0
4231031720,-81.8884604,26.5273585,0.0
4231031752,-81.8879202,26.5281458,0.0
4231031757,-81.8897957,26.5283602,0.0
4231031772,-81.8898137,26.5289306,0.0
4231038824,-81.8893138,26.5293025,0.0
4231038825,-81.8884877,26.5293139,0.0
4231038826,-81.888497,26.5287085,0.0
4231050928,-81.8650185,26.5279269,0.0
4231050929,-81.8648836,26.5279285,0.0
4231050930,-81.8650204,26.5281024,0.0
4231050931,-81.8648873,26.5281063,0.0
4231050935,-81.8671011,26.5283662,0.0
4231050947,-81.8650443,26.5292472,0.0
4231050948,-81.864913,26.5292486,0.0
4297104076,-81.8880717,26.5213821,0.0
4307034765,-81.898235,26.4829292,140.0
4326838577,-81.895954,26.4839984,169.0
4326838580,-81.8975412,26.4839538,279.0
4334579036,-81.9075517,26.5117115,0.0
4334579037,-81.9073772,26.5117856,0.0
4334579043,-81.9044468,26.5128513,0.0
4334579052,-81.9041795,26.511708,0.0
4334579054,-81.9039512,26.5122589,0.0
4334579055,-81.9037646,26.5122623,0.0
4334579056,-81.9044483,26.513057,0.0
4334579057,-81.9063598,26.5130195,0.0
4334579062,-81.9062914,26.5127611,0.0
4334579063,-81.9068339,26.5129225,0.0
4334579064,-81.9075471,26.5122749,0.0
4334579065,-81.9073542,26.5127896,0.0
4334579066,-81.9071562,26.5126298,0.0
4334579075,-81.9070621,26.5129996,0.0
4334579077,-81.907248,26.5116193,0.0
4334579079,-81.9068746,26.5114119,0.0
4334579080,-81.9069136,26.5119281,0.0
4334579088,-81.9073772,26.5113501,0.0
4334579389,-81.9068289,26.5111647,0.0
4334579390,-81.9069366,26.5110714,0.0
4334579394,-81.9073492,26.5105475,0.0
4334579399,-81.9075048,26.5106916,0.0
4334579401,-81.907655,26.5108307,0.0
4334579402,-81.9071472,26.5103604,0.0
4334579403,-81.9062207,26.5105871,0.0
4334579404,-81.9061987,26.5107626,0.0
4334579405,-81.9064694,26.5109542,0.0
4334579415,-81.9058624,26.5108196,0.0
4334579416,-81.9050238,26.5111972,0.0
4334579421,-81.9045806,26.5107277,0.0
4334579425,-81.9049005,26.5102722,0.0
4334579427,-81.9043635,26.5098042,0.0
4334579430,-81.905517,26.5097582,0.0
4334579431,-81.9050627,26.5101818,0.0
4334579437,-81.90505,26.5105606,0.0
4334579443,-81.9038827,26.5117516,0.0
4334579444,-81.9044197,26.5108763,0.0
4334579445,-81.9037797,26.5103182,132.0
4334649518,-81.9110396,26.4981461,0.0
4334649525,-81.9116875,26.4979893,0.0
4334649528,-81.9115965,26.4979455,0.0
4334649533,-81.9110348,26.4980187,0.0
4334649534,-81.9109131,26.4980228,100.0
4334649535,-81.9109174,26.4981545,701.0
4334649546,-81.9128037,26.4963803,0.0
4334649547,-81.9128387,26.4963155,0.0
4334649574,-81.9144458,26.4963509,55212.0
4334649575,-81.9129636,26.4965383,0.0
4334649584,-81.9131967,26.496768,0.0
4334650051,-81.9121858,26.4984228,0.0
4334650052,-81.9123092,26.4984492,0.0
4334650060,-81.9114873,26.4980888,0.0
4334650066,-81.9120373,26.4979398,0.0
4334650073,-81.9157344,26.4977946,0.0
4334650074,-81.9154702,26.497448,21410.0
4334650080,-81.914073,26.4971667,0.0
4334650081,-81.9152063,26.4974544,116302.0
4334650086,-81.9140802,26.49733,0.0
4350530120,-81.8656738,26.5294684,0.0
4350530123,-81.8650443,26.5294885,0.0
4350530124,-81.8649121,26.529489,0.0
4350530125,-81.864922,26.529489,0.0
4350530126,-81.8644358,26.5294909,0.0
4350530150,-81.8656743,26.5296588,0.0
4350530185,-81.8657489,26.5298377,0.0
4350530754,-81.8658522,26.5305615,0.0
4350530787,-81.8664377,26.531204,0.0
4350530833,-81.8644438,26.5314115,0.0
4350530848,-81.8664409,26.531537,0.0
4350530850,-81.8647711,26.5315626,0.0
4465982469,-81.9021711,26.5055654,395.0
4730094478,-81.8895693,26.5191245,0.0
4730094483,-81.889572,26.5188765,0.0
4730094484,-81.8883661,26.5199995,0.0
4730094485,-81.8883662,26.5206008,0.0
4730094486,-81.8881832,26.520601,0.0
4730094591,-81.8882233,26.5200003,0.0
4730094596,-81.893206,26.518681,0.0
4730094597,-81.8928455,26.5179759,0.0
4730094615,-81.8892505,26.5203353,0.0
4730094616,-81.8892441,26.5199881,0.0
4730094620,-81.8895868,26.5199,0.0
4730094626,-81.8896715,26.5200234,0.0
4730094633,-81.8894815,26.5199901,0.0
4730094634,-81.8879876,26.5199998,0.0
4730094635,-81.8879885,26.5203586,0.0
4730094644,-81.8879378,26.5175405,4.0
4730094645,-81.8879548,26.5179241,102.0
4730094653,-81.8894724,26.5179019,0.0
4730094657,-81.8895659,26.5179879,0.0
4730094661,-81.8896658,26.5178661,0.0
4971345810,-81.9094422,26.5204947,0.0
4971345811,-81.9094523,26.5207221,0.0
4971345813,-81.9089825,26.5209833,0.0
4971345816,-81.9113946,26.5209135,0.0
4972595876,-81.9119062,26.5227359,0.0
4972595877,-81.9118739,26.5216323,0.0
4972595903,-81.9115978,26.5215306,0.0
4972595904,-81.9118866,26.5220929,9.0
4972595910,-81.9120409,26.5216295,0.0
4972595911,-81.9128107,26.5218463,0.0
4972595919,-81.9127995,26.5213929,0.0
4972595920,-81.9122334,26.5215277,0.0
4972596021,-81.9122269,26.5214012,0.0
4972596025,-81.9125582,26.5207742,0.0
4972596026,-81.9125735,26.5213962,0.0
4972596027,-81.9123526,26.5213994,0.0
4972596028,-81.912333,26.5207575,0.0
4972596029,-81.9120902,26.5207798,0.0
4972596030,-81.9121081,26.521403,0.0
4980283158,-81.9153442,26.5195736,0.0
4980283159,-81.9155235,26.519572,55.0
4980283161,-81.9149463,26.520009,0.0
4980283163,-81.9149761,26.5191468,89.0
4980283172,-81.9156069,26.519578,15.0
4980283174,-81.9161446,26.5190934,324.0
4980283175,-81.9160993,26.5198723,0.0
4980283176,-81.916089,26.5195768,0.0
4980283177,-81.9159759,26.5195771,0.0
4980283178,-81.9159611,26.5191017,0.0
4980283179,-81.9157797,26.5195776,0.0
4980283180,-81.9157698,26.5191117,0.0
4980298505,-81.8707421,26.5208599,0.0
4980298507,-81.8693836,26.5209385,0.0
4980298508,-81.8707392,26.5207364,0.0
4980298512,-81.8692264,26.5207052,0.0
4980298516,-81.8697614,26.5214995,0.0
4980298517,-81.8701776,26.5216202,0.0
4980298518,-81.8703552,26.5216219,0.0
5006059920,-81.9013623,26.5214085,0.0
5006073921,-81.8989313,26.5214302,23.0
5006073922,-81.8988875,26.5222183,88.0
5006073923,-81.8994993,26.5222181,0.0
5006073924,-81.8994848,26.5214252,0.0
5006073925,-81.9000202,26.5206121,0.0
5006073926,-81.9000491,26.5214202,0.0
5074699936,-81.913145,26.5204296,115.0
5074699937,-81.9131525,26.5205152,0.0
5074699946,-81.9131425,26.5220582,0.0
5074699950,-81.9131217,26.5206973,49.0
5094979733,-81.8854471,26.4096514,0.0
5094979738,-81.8858046,26.4088185,0.0
5094979739,-81.8857684,26.408724,0.0
5094979740,-81.8851067,26.4096661,0.0
5094979746,-81.8850732,26.4089157,0.0
5094979808,-81.8863992,26.4086894,0.0
5094979809,-81.886384,26.4088515,0.0
5094979813,-81.8869341,26.4088144,0.0
5094979814,-81.8869264,26.4086865,0.0
5094979958,-81.8862549,26.4083562,0.0
5094979961,-81.8863003,26.4079049,0.0
5095138163,-81.8841741,26.404944,143.0
5095138164,-81.8838425,26.4050875,0.0
5095138173,-81.8832919,26.4049059,0.0
5095138217,-81.8858745,26.4045282,313.0
5095138218,-81.8854759,26.4046113,35.0
5095138219,-81.885323,26.4042761,0.0
5095138421,-81.8850735,26.4041764,0.0
5095138425,-81.8850213,26.4042792,0.0
5095138426,-81.8851049,26.4044691,0.0
5095138429,-81.8842271,26.4046203,356.0
5095138432,-81.8844901,26.4042912,0.0
5095138433,-81.8846235,26.4042437,0.0
5095138434,-81.8843756,26.4043272,0.0
5095138435,-81.8842709,26.405387,0.0
5095138445,-81.8846453,26.4054526,0.0
5095138446,-81.884264,26.4055623,0.0
5095138449,-81.8850198,26.4057839,0.0
5095138450,-81.8852001,26.4057239,0.0
5095138452,-81.8838402,26.4061941,0.0
5095228502,-81.8697705,26.517155,53.0
5095228504,-81.8698063,26.5182833,0.0
5095228506,-81.8692557,26.518534,0.0
5095228507,-81.870002,26.5182151,0.0
5095228520,-81.8704547,26.5171428,412.0
5095228521,-81.870448,26.5175334,0.0
5565775979,-81.8909295,26.5210283,0.0
5594768019,-81.8927274,26.4117887,0.0
5594768020,-81.8925176,26.41187,0.0
5653444415,-81.8770156,26.5241819,119.0
5653444419,-81.8773754,26.5244574,0.0
5653444420,-81.8765614,26.5248809,0.0
5653444623,-81.8763449,26.5245638,0.0
5653444628,-81.8767161,26.5244765,0.0
5674528959,-81.8918986,26.5208575,0.0
5750060796,-81.9215716,26.4369115,174.0
5750312026,-81.9205945,26.4361775,832.0
5750312039,-81.9194952,26.4353696,392.0
5750312041,-81.9193165,26.435237,393.0
5750312072,-81.9180505,26.4342965,472.0
5750312073,-81.9177088,26.4336869,4541.0
5750312075,-81.9168998,26.4334496,68.0
5750312076,-81.9169828,26.4333619,76.0
5750312077,-81.9181193,26.4342172,164.0
5750312083,-81.9191594,26.4351204,258.0
5750312085,-81.919002,26.4350036,648.0
5750312126,-81.9186549,26.4347458,838.0
5750312128,-81.9182506,26.4344452,513.0
5750312186,-81.9196492,26.4354833,581.0
5751752807,-81.9222131,26.4373386,188.0
5751752810,-81.9223836,26.4374592,201.0
5754062419,-81.9149144,26.4313732,0.0
5754062420,-81.9146636,26.4316067,927.0
5754063115,-81.9143258,26.4306345,0.0
5754063117,-81.9139977,26.4308754,274.0
5754063118,-81.9136227,26.4305502,87.0
5754063119,-81.913869,26.4303192,0.0
5754063120,-81.9135286,26.4306385,8693.0
5754063221,-81.9139082,26.4309621,3340.0
5754569573,-81.9057817,26.4236674,22.0
5754569574,-81.9054187,26.4239285,560.0
5754569575,-81.9063105,26.4242915,0.0
5754569579,-81.9060951,26.4244492,124.0
5754578330,-81.9064485,26.4244878,0.0
5754578331,-81.9061137,26.4247328,284.0
5755082378,-81.9056712,26.4253641,0.0
5755082380,-81.9063765,26.4249975,860.0
5755082393,-81.9062108,26.4248415,861.0
5755082395,-81.9056168,26.4253685,0.0
5755082407,-81.9056883,26.4246889,66.0
5755082408,-81.9054423,26.4248682,0.0
5755082409,-81.9061505,26.4247742,529.0
5755082410,-81.9059302,26.4249331,114.0
5755082522,-81.9052265,26.4245946,0.0
5755082523,-81.9054576,26.424857,0.0
5755082524,-81.9053461,26.4247304,0.0
5755082527,-81.9057306,26.4242932,986.0
5755082543,-81.9051625,26.424124,0.0
5755082546,-81.90565,26.424199,809.0
5755082593,-81.9039149,26.422243,100.0
5755082599,-81.9038605,26.4224755,0.0
5755082604,-81.903762,26.4223314,0.0
5755082605,-81.9036703,26.422192,34.0
5756053356,-81.9135714,26.5262355,95.0
5756963343,-81.9041221,26.4215534,101.0
5756963345,-81.9049435,26.4209502,0.0
5756963348,-81.9038536,26.4216269,608.0
5756963352,-81.903947,26.4217695,1409.0
5756963367,-81.9046009,26.4205337,0.0
5756963368,-81.903615,26.4212671,2426.0
5756963369,-81.9041509,26.4208685,149.0
5756963371,-81.9047446,26.4207034,0.0
5756963381,-81.903351,26.4211525,1.0
5756963382,-81.903659,26.421631,140.0
5756963383,-81.9034872,26.4210753,350.0
5756987937,-81.9035675,26.4209467,610.0
5756987938,-81.9034502,26.4210198,437.0
5758643548,-81.9033863,26.4206308,134.0
5758643550,-81.903259,26.4207327,863.0
5758643551,-81.903084,26.420152,89.0
5758643552,-81.9029356,26.4202392,899.0
