Load_Date,fldDebrisC,Pile_Latit,Pile_Longi
02/16/2023,C and D,26.49970240000,-81.97767370000
11/20/2022,C and D,26.66398480000,-81.88302330000
11/11/2022,Dirty Sand Soil,26.33172680000,-81.84581660000
12/18/2022,Vegetation,26.61976590000,-82.11660720000
11/29/2022,C and D,26.52563639920,-81.91961299640
12/05/2022,Dirty Sand Soil,26.35117520080,-81.85423159750
02/15/2023,C and D,26.46324240000,-81.95317220000
11/14/2022,Vegetation,26.50229590070,-81.97526426600
10/27/2022,Compact CD,26.50402050000,-81.81925860000
01/04/2023,Vegetation,26.64934170000,-81.91795500000
11/02/2022,C and D,26.40760294160,-81.89666770410
11/04/2022,Vegetation,26.52365767540,-81.90517642570
12/04/2022,C and D,26.42840770000,-81.91153570000
12/20/2022,Vegetation,26.64461301380,-81.90353806960
01/21/2023,C and D,26.58301720000,-81.84503140000
10/19/2022,Vegetation,26.51351351340,-81.84451958340
01/31/2023,Vegetation,26.50768760000,-82.18978490000
12/06/2022,C and D,26.45805106040,-81.94068484950
11/17/2022,Compact CD,26.56857190000,-82.10093020000
11/20/2022,Vegetation,26.72020899600,-81.86542583640
12/07/2022,Vegetation,26.55465432790,-81.84877558780
03/25/2023,C and D,26.49580100000,-81.97931520000
12/10/2022,Vegetation,26.63223467770,-81.60517050890
01/05/2023,Vegetation,26.51026629380,-81.84859933340
03/15/2023,Concrete to FDS,26.39459170000,-81.86734500000
01/06/2023,C and D,26.68934826840,-81.89947389650
01/06/2023,Vegetation,26.68394590000,-81.69921960000
12/15/2022,Vegetation,26.58509950000,-82.10779080000
01/08/2023,Vegetation,26.52010235210,-82.19195725490
11/21/2022,Vegetation,26.55516412740,-81.84288784090
12/11/2022,C and D,26.67191830000,-82.13711790000
11/12/2022,Vegetation,26.73334560000,-81.84884720000
11/22/2022,Vegetation,26.68034714190,-81.81035380150
11/30/2022,C and D,26.49565980000,-81.94885140000
12/16/2022,C and D,26.49708445190,-81.97946640670
10/21/2022,C and D,26.49124260000,-81.86005660000
10/21/2022,C and D,26.43066652780,-81.91341458970
10/19/2022,Vegetation,26.61960670000,-82.11801210000
11/28/2022,C and D,26.54859190000,-82.19787860000
01/24/2023,C and D,26.49794330000,-81.94657000000
10/20/2022,Vegetation,26.46798336810,-81.83080437800
12/18/2022,Vegetation,26.68074020650,-81.88072054650
11/30/2022,C and D,26.53641700000,-82.09710050000
10/08/2022,C and D,26.57885425420,-81.89793867930
12/01/2022,Vegetation,26.48392614460,-81.82723991200
10/31/2022,C and D,26.50542341290,-81.96157795570
12/03/2022,C and D,26.64616780000,-81.90981020000
11/01/2022,Vegetation,26.68362650000,-81.89695200000
11/02/2022,Vegetation,26.67737200000,-81.87107200000
11/30/2022,C and D,26.69592708150,-81.83248121670
11/10/2022,C and D,26.62657130000,-82.03181400000
11/10/2022,C and D,26.62953960000,-82.03400260000
11/21/2022,Vegetation,26.58892560000,-81.84537620000
11/11/2022,C and D,26.50147410000,-82.06578240000
10/13/2022,C and D,26.47392640000,-81.82557010000
10/21/2022,Vegetation,26.49923290000,-82.08465380000
11/01/2022,C and D,26.49564710000,-82.18597630000
11/18/2022,Vegetation,26.71876010020,-81.73369777400
01/14/2023,C and D,26.63786600000,-82.07796620000
11/17/2022,Vegetation,26.71893750000,-81.96714220000
01/11/2023,Sand CD,26.33168477570,-81.84583690960
01/08/2023,Vegetation,26.70224573930,-81.72462528580
11/17/2022,Vegetation,26.53452850000,-82.09317340000
11/18/2022,C and D,26.64695120420,-81.91564165060
11/15/2022,Vegetation,26.49748020000,-81.83405700000
11/02/2022,Vegetation,26.55056730000,-81.90044390000
12/16/2022,C and D,26.50783360000,-82.08148010000
10/23/2022,Vegetation,26.55657843030,-81.91749021280
12/07/2022,Vegetation,26.62272159480,-81.60935752100
11/30/2022,Vegetation,26.54575845850,-81.89277298290
10/16/2022,C and D,26.40485385230,-81.88448707240
02/20/2023,Vegetation,26.66473818950,-81.87966107400
11/14/2022,Vegetation,26.68360700000,-81.89986750000
12/21/2022,Vegetation,26.49124729450,-81.99222156790
11/14/2022,Vegetation,26.52153460000,-82.08226070000
12/03/2022,C and D,26.76236670000,-82.25956390000
11/01/2022,C and D,26.56862790000,-82.10595420000
11/14/2022,Vegetation,26.55686016700,-81.84050702140
11/14/2022,Vegetation,26.67533070000,-81.56802610000
11/14/2022,Vegetation,26.67543620000,-81.56778470000
11/05/2022,Vegetation,26.67383990000,-81.71384920000
11/13/2022,Vegetation,26.66344800000,-82.12535880000
11/16/2022,Vegetation,26.76845467070,-81.91319498410
11/20/2022,Vegetation,26.67513980000,-81.74513030000
11/20/2022,Vegetation,26.65429790000,-81.62688360000
01/07/2023,Vegetation,26.46545844150,-81.78986289550
10/22/2022,Vegetation,26.65254220000,-81.90812350000
10/21/2022,C and D,26.49119620000,-81.86037680000
10/22/2022,Dirty Sand Soil,26.33683243770,-81.84766173370
01/14/2023,C and D,26.63439950000,-81.72249260000
10/12/2022,Vegetation,26.58906871450,-81.89782675360
10/21/2022,C and D,26.48000032160,-81.85827575820
11/21/2022,Vegetation,26.67054261550,-81.90490812070
11/22/2022,Vegetation,26.72263580840,-81.78846093830
10/31/2022,Vegetation,26.53002162680,-81.90008103250
10/31/2022,Vegetation,26.52756944130,-81.90128251860
10/21/2022,Vegetation,26.63088410000,-82.11341800000
12/17/2022,C and D,26.50789130000,-82.08145020000
11/01/2022,Vegetation,26.54689250000,-82.19629570000
12/02/2022,C and D,26.65021450000,-81.91467410000
11/12/2022,Vegetation,26.55516634140,-81.83939450680
12/19/2022,Vegetation,26.61625930000,-82.12155430000
11/11/2022,Vegetation,26.51526590000,-81.80972200000
10/31/2022,Vegetation,26.58391490000,-81.84540270000
11/01/2022,C and D,26.49565770000,-82.18588290000
10/23/2022,Vegetation,26.57338220000,-81.74079640000
11/02/2022,Vegetation,26.53522220000,-81.89844540000
10/22/2022,Vegetation,26.63796070840,-81.71556113560
12/05/2022,Vegetation,26.47675070410,-81.83667583210
10/20/2022,Compact CD,26.49653670000,-81.91529190000
03/10/2023,Vegetation,26.71374948230,-81.87640797350
11/22/2022,Vegetation,26.54251850000,-82.08989550000
11/13/2022,C and D,26.50106240000,-82.06245550000
12/03/2022,C and D,26.78040060000,-82.26604270000
11/14/2022,C and D,26.49777980000,-82.08553810000
12/03/2022,C and D,26.69622424640,-81.84559364600
12/14/2022,Vegetation,26.61029000000,-81.63847040000
12/14/2022,Vegetation,26.61028000000,-81.63851260000
12/15/2022,Vegetation,26.49535370000,-82.08155460000
03/09/2023,Vegetation,26.72253368200,-81.84793776100
11/16/2022,C and D,26.47596090000,-81.83892250000
11/16/2022,C and D,26.47583850000,-81.83910620000
11/16/2022,C and D,26.47600580000,-81.83886520000
03/09/2023,Vegetation,26.51469160000,-82.08084970000
11/03/2022,Vegetation,26.51435840000,-81.88799810000
11/16/2022,C and D,26.50029800000,-82.06215340000
11/14/2022,Vegetation,26.68600360000,-81.80787580000
10/16/2022,Vegetation,26.48417710000,-81.81397880000
10/25/2022,Vegetation,26.50844200000,-81.84371700000
12/05/2022,Vegetation,26.50234020000,-82.18734920000
11/15/2022,Vegetation,26.54345653490,-81.89007718120
12/07/2022,Vegetation,26.65200855120,-81.59345135100
10/25/2022,Vegetation,26.71113231820,-81.86389583750
10/18/2022,Vegetation,26.71677330000,-81.87306180000
02/26/2023,Vegetation,26.50670690000,-81.99082400000
01/05/2023,C and D,26.69578085150,-81.85668130050
12/19/2022,Compact CD,26.56865530000,-82.10121110000
11/02/2022,Vegetation,26.71296120000,-81.86688420000
11/10/2022,C and D,26.57184630000,-82.10441570000
11/17/2022,Vegetation,26.53455900000,-82.09290380000
11/11/2022,C and D,26.35564410000,-81.85709350000
11/10/2022,Vegetation,26.51215300000,-81.98115840000
11/18/2022,Vegetation,26.62877871910,-82.07051323310
11/16/2022,Dirty Sand Soil,26.40480630000,-81.88450570000
11/16/2022,Compact CD,26.49659120000,-81.91530720000
12/09/2022,C and D,26.47760875330,-81.95331600860
11/16/2022,Vegetation,26.63952974140,-81.91155614340
10/18/2022,C and D,26.54778900000,-82.08909300000
03/12/2023,C and D,26.49708750000,-82.07937780000
11/04/2022,C and D,26.50015010000,-82.07008660000
10/14/2022,Vegetation,26.47947346920,-81.83095453980
11/30/2022,C and D,26.68397390000,-81.89143310000
01/05/2023,C and D,26.71017050000,-81.67740260000
01/16/2023,C and D,26.50187791300,-81.96155700830
01/11/2023,Vegetation,26.63361350000,-82.03565220000
02/18/2023,C and D,26.62519800000,-82.11977610000
12/05/2022,C and D,26.50435910560,-81.95913693880
10/18/2022,C and D,26.49497137870,-81.96248910110
12/05/2022,Vegetation,26.51096510000,-82.08333990000
02/01/2023,Vegetation,26.49689967280,-81.97536455470
11/03/2022,Vegetation,26.70595030000,-82.16181350000
10/15/2022,Vegetation,26.59087470000,-81.64778760000
11/17/2022,Vegetation,26.71237898920,-81.73746040420
11/14/2022,Compact CD,26.49659390000,-81.91529480000
11/14/2022,Vegetation,26.45516106510,-81.82612597300
10/07/2022,Vegetation,26.70626970000,-81.75304370000
11/06/2022,Vegetation,26.58778970000,-82.10964980000
12/12/2022,C and D,26.49848570000,-82.07694670000
12/13/2022,Mulch,26.72447449050,-81.76901267720
12/14/2022,Vegetation,26.63947529820,-81.63145397240
11/21/2022,Vegetation,26.74078201290,-81.83101523090
12/16/2022,Compact CD,26.49664410860,-81.91523202700
11/07/2022,C and D,26.64818761870,-81.91376527780
11/06/2022,Vegetation,26.63761000000,-81.71434500000
11/08/2022,Vegetation,26.74837540000,-82.25935500000
01/28/2023,C and D,26.49945940000,-82.08930300000
11/28/2022,Vegetation,26.55506351740,-81.84432707280
11/18/2022,Vegetation,26.55531888940,-81.84165958500
10/22/2022,C and D,26.47897104330,-81.85612130160
01/06/2023,Vegetation,26.50029346150,-82.18678630840
10/18/2022,Vegetation,26.55024360000,-81.85647130000
10/17/2022,Vegetation,26.56541380450,-81.91074592370
02/25/2023,Compact CD,26.56845720000,-82.10108520000
10/14/2022,C and D,26.58661720000,-82.10555140000
10/16/2022,Mulch,26.50400270000,-81.81925210000
03/03/2023,Residual Compact CD,26.44824710000,-81.94043250000
11/15/2022,Vegetation,26.66547930000,-82.15138530000
10/26/2022,Vegetation,26.51109390000,-82.08220940000
01/07/2023,Vegetation,26.62434720000,-82.11762600000
01/06/2023,C and D,26.73455010000,-82.26218060000
01/06/2023,C and D,26.74661290000,-82.25700870000
11/19/2022,Vegetation,26.51785060000,-82.19142130000
11/17/2022,Vegetation,26.68494206330,-81.86518367710
12/04/2022,Vegetation,26.68311680000,-82.14800060000
12/05/2022,Vegetation,26.63327040000,-81.58895120000
11/19/2022,C and D,26.46555461680,-81.95521664070
11/03/2022,Compact CD,26.56860840000,-82.10109400000
10/13/2022,Vegetation,26.50924632040,-81.95741362690
03/21/2023,C and D,26.49809080000,-81.97415150000
12/07/2022,Vegetation,26.59274390000,-81.59755970000
12/08/2022,Vegetation,26.53393343560,-81.83053985250
12/07/2022,Vegetation,26.48610170000,-82.18356220000
11/03/2022,Vegetation,26.67903566270,-81.87302495360
12/07/2022,C and D,26.51986480000,-81.96717550000
10/15/2022,Vegetation,26.46936470000,-81.81136460000
11/14/2022,C and D,26.72010509520,-81.73408406560
11/14/2022,C and D,26.50440040000,-81.93912920000
11/15/2022,Compact CD,26.56859220000,-82.10107960000
11/13/2022,Vegetation,26.54916098510,-81.89835150150
03/13/2023,C and D,26.49845290730,-82.08223650790
03/18/2023,C and D,26.49685430000,-81.97922780000
12/19/2022,Vegetation,26.65525710000,-82.14076990000
12/09/2022,C and D,26.59312102490,-81.61993468840
10/15/2022,Vegetation,26.46882050000,-81.81149670000
10/26/2022,Vegetation,26.51738726540,-81.91432611090
01/08/2023,C and D,26.64117700000,-82.05086010000
10/26/2022,Vegetation,26.49548368720,-81.85774228270
11/06/2022,C and D,26.49848213420,-82.07851217140
11/06/2022,C and D,26.57271650160,-81.89734471040
10/30/2022,Vegetation,26.66639570000,-82.14906020000
11/06/2022,Vegetation,26.58821120000,-82.10972660000
12/18/2022,Vegetation,26.76359800000,-82.26397310000
11/07/2022,Vegetation,26.51179300000,-81.96335780000
11/07/2022,Vegetation,26.68801456990,-81.88318547460
12/12/2022,C and D,26.45882674010,-81.94091115690
12/17/2022,Clean Sand Soil,26.33153810000,-81.84619610000
11/02/2022,Compact CD,26.49658850000,-81.91526120000
11/02/2022,Vegetation,26.71301050000,-81.86725290000
10/11/2022,Vegetation,26.56540422130,-81.86431549680
10/11/2022,Vegetation,26.56538440290,-81.86421349560
10/11/2022,Vegetation,26.61188765810,-82.11872989290
10/16/2022,Vegetation,26.47048060000,-81.80319480000
11/11/2022,Vegetation,26.60593410000,-81.71551590000
12/07/2022,Vegetation,26.59814207580,-81.62401852740
01/07/2023,Vegetation,26.48872730000,-82.18438870000
10/18/2022,Vegetation,26.49710430000,-82.07741640000
10/27/2022,Vegetation,26.53283844960,-81.91600016210
11/05/2022,C and D,26.49901830000,-81.95094070000
01/12/2023,Vegetation,26.66464120000,-82.15442790000
10/18/2022,C and D,26.49503535170,-81.96251391520
11/04/2022,C and D,26.49216330000,-81.99561800000
10/11/2022,C and D,26.48177601720,-81.94238472960
12/18/2022,C and D,26.49436861770,-81.96827522990
12/12/2022,Compact CD,26.56854090000,-82.10097260000
10/31/2022,C and D,26.50060690000,-81.94820240000
11/30/2022,Vegetation,26.72789810000,-81.82931430000
12/18/2022,Vegetation,26.64466520000,-82.13328300000
10/10/2022,Vegetation,26.50914381870,-81.84857495280
12/12/2022,C and D,26.44840650000,-81.94206600000
10/20/2022,Vegetation,26.55564330000,-81.91295480000
10/11/2022,Vegetation,26.51815508960,-81.84758579370
01/29/2023,C and D,26.52550779910,-81.92876833580
11/01/2022,Vegetation,26.54746509630,-81.90053050410
10/20/2022,C and D,26.49711140000,-82.08181220000
12/04/2022,Vegetation,26.43663750000,-81.92125580000
01/16/2023,Sand CD,26.33160820000,-81.84584580000
01/25/2023,Mulch,26.56851780000,-82.10111210000
01/27/2023,Compact CD,26.72435600000,-81.76863900000
10/09/2022,C and D,26.49731720000,-81.94167890000
10/11/2022,Vegetation,26.71561740000,-81.60869620000
11/16/2022,C and D,26.64295670000,-81.91162670000
10/27/2022,C and D,26.57467500000,-81.88021330000
11/04/2022,C and D,26.41726287550,-81.90158863560
11/05/2022,Vegetation,26.68297721670,-81.85484642630
10/30/2022,Vegetation,26.51186145380,-81.82387556890
11/14/2022,C and D,26.68063170000,-81.86446350000
10/08/2022,Vegetation,26.58622170000,-81.64569070000
11/16/2022,C and D,26.44286996690,-81.93108399110
10/28/2022,Vegetation,26.68484643110,-81.87412254330
10/28/2022,Vegetation,26.50175497400,-81.86350017790
10/29/2022,C and D,26.50466880000,-82.08455390000
12/12/2022,C and D,26.47556167540,-81.95621989380
01/18/2023,C and D,26.47147278750,-81.95370759910
01/23/2023,C and D,26.50068930000,-82.06251080000
01/23/2023,C and D,26.50110180000,-82.07267430000
10/28/2022,Vegetation,26.67666660000,-81.78965380000
10/28/2022,C and D,26.48094400790,-81.85648230050
10/28/2022,C and D,26.41860581920,-81.90216526750
10/29/2022,Vegetation,26.64619008950,-81.91546885630
10/29/2022,Vegetation,26.51261280000,-81.85268680000
10/22/2022,Vegetation,26.52885420000,-81.83545300000
10/23/2022,C and D,26.46475400000,-81.82369740000
10/31/2022,Vegetation,26.56386460000,-81.89339480000
10/31/2022,C and D,26.52206640000,-82.19040950000
01/10/2023,Clean Sand Soil,26.33161063770,-81.84574194260
11/13/2022,Vegetation,26.51963350000,-81.80835830000
12/12/2022,C and D,26.59120040020,-81.89645212150
11/14/2022,Vegetation,26.68519370680,-81.78905485710
01/22/2023,C and D,26.41723040000,-81.90164060000
01/07/2023,Vegetation,26.57805640000,-82.09986300000
02/15/2023,Concrete,26.52733990000,-82.19121470000
01/14/2023,C and D,26.63511730000,-82.11572150000
01/14/2023,C and D,26.54020100000,-82.08004800000
11/20/2022,C and D,26.71352380000,-81.75654180000
11/20/2022,Vegetation,26.67954263450,-82.14982132120
11/07/2022,Vegetation,26.68571519990,-81.80082775180
11/09/2022,C and D,26.63712959990,-81.91277743340
11/09/2022,Vegetation,26.68075948490,-81.80911503740
11/07/2022,C and D,26.69108931120,-81.80216902020
11/06/2022,Vegetation,26.62705390000,-82.03175700000
10/06/2022,Vegetation,26.52390620000,-81.83061490000
10/06/2022,Vegetation,26.52385670000,-81.83059820000
12/11/2022,Compact CD,26.56857340000,-82.10108900000
11/09/2022,Vegetation,26.67649781190,-81.89366019970
11/20/2022,Vegetation,26.71314416450,-81.74262801720
11/20/2022,Compact CD,26.56859340000,-82.10104590000
02/03/2023,Mulch,26.56855110000,-82.10108220000
11/07/2022,C and D,26.50086440000,-81.95144220000
01/17/2023,Mulch,26.50399610000,-81.81924630000
11/08/2022,Vegetation,26.52944124560,-81.90734048700
10/16/2022,HHW to DMS,26.57078501770,-81.90453604800
10/16/2022,HHW to DMS,26.56557757580,-81.90996164430
10/16/2022,HHW to DMS,26.56930867120,-81.90619600010
10/16/2022,HHW to DMS,26.49536855090,-81.85910961160
10/16/2022,HHW to DMS,26.48866694970,-81.86157879670
10/15/2022,Dirty Sand Soil,26.33771010680,-81.84806087990
11/04/2022,Vegetation,26.65319500000,-81.80867810000
10/16/2022,Vegetation,26.58709955400,-81.88986235310
01/26/2023,C and D,26.49518930000,-81.97835500000
11/20/2022,C and D,26.52210830000,-81.96508940000
11/17/2022,Vegetation,26.64150388660,-81.91278245710
12/06/2022,Vegetation,26.61490014760,-81.58571083110
11/15/2022,C and D,26.49688740000,-81.94225500000
01/24/2023,Vegetation,26.75858060000,-81.83589260000
11/18/2022,C and D,26.47497700000,-81.84081910000
02/01/2023,Compact CD,26.59384170000,-81.86909800000
12/12/2022,C and D,26.45815027340,-81.93973692400
11/02/2022,Vegetation,26.49350190000,-82.18552330000
11/08/2022,Vegetation,26.65053360000,-81.77584710000
12/04/2022,Vegetation,26.51540230000,-81.86409340000
11/11/2022,Vegetation,26.65781850000,-82.13138420000
02/09/2023,White Good to FDS,26.49243670000,-81.93356670000
10/11/2022,Vegetation,26.59607910000,-81.69058750000
12/04/2022,Vegetation,26.76372960000,-82.04271530000
10/16/2022,Vegetation,26.47049006210,-81.80850021750
11/07/2022,C and D,26.46049731030,-81.94775010810
11/11/2022,C and D,26.35577370000,-81.85693070000
11/01/2022,Vegetation,26.69590500000,-82.15474860000
11/02/2022,Vegetation,26.65962050000,-82.13400260000
10/11/2022,Vegetation,26.51198239900,-81.96270724750
12/02/2022,C and D,26.51641160000,-82.19158120000
12/12/2022,Vegetation,26.54607290400,-81.61494389180
01/20/2023,C and D,26.49839130000,-82.08192880000
10/12/2022,Dirty Sand Soil,26.34552040000,-81.85149880000
10/13/2022,Vegetation,26.69847474510,-81.86567815390
11/22/2022,C and D,26.49673000000,-82.07365150000
10/31/2022,Vegetation,26.68805270000,-81.77855300000
03/21/2023,C and D,26.48633956280,-81.93663301870
10/10/2022,Vegetation,26.51887558780,-81.87399430060
12/21/2022,Compact CD,26.72433720000,-81.76853150000
12/01/2022,C and D,26.51895183140,-81.88492155640
11/20/2022,C and D,26.56993380000,-82.10893430000
10/27/2022,Vegetation,26.49683481490,-81.90966145940
01/16/2023,Vegetation,26.50402499560,-81.95179918770
11/20/2022,Vegetation,26.60664460000,-82.11584520000
01/06/2023,Vegetation,26.64647610000,-82.12003860000
12/02/2022,C and D,26.68895628290,-81.80879920470
11/20/2022,Vegetation,26.60780646840,-81.73863916510
01/16/2023,C and D,26.72477420000,-81.87407550000
12/03/2022,Compact CD,26.49666711150,-81.91525844410
12/19/2022,Vegetation,26.58489435910,-81.89558945600
10/30/2022,Vegetation,26.68724600000,-81.77897620000
